execution,base,private_exponent,gcd_exponent_250,distinct_power_outputs,collision_count,effective_exponent_bits,first_repeat_exponent,unit_power_count,null_power_count,chosen_output_multiplicity,chosen_output_unique,stored_power_validation
93,bob_public_input,147,1,250,5,7.965784284662087,252,1,0,1,True,True
93,bob_shifted_input,147,1,250,5,7.965784284662087,252,1,0,1,True,True
94,alice_public_input,9,1,125,130,6.965784284662087,127,2,0,2,False,True
94,alice_shifted_input,9,1,250,5,7.965784284662087,252,1,0,1,True,True
94,bob_public_input,226,2,250,5,7.965784284662087,252,1,0,1,True,True
94,bob_shifted_input,226,2,255,0,7.994353436858858,,0,0,1,True,True
95,alice_public_input,208,2,250,5,7.965784284662087,252,1,0,1,True,True
95,alice_shifted_input,208,2,255,0,7.994353436858858,,0,0,1,True,True
95,bob_public_input,43,1,250,5,7.965784284662087,252,1,0,1,True,True
95,bob_shifted_input,43,1,125,130,6.965784284662087,127,2,0,2,False,True
96,alice_public_input,25,25,255,0,7.994353436858858,,0,0,1,True,True
96,alice_shifted_input,25,25,250,5,7.965784284662087,252,1,0,1,True,True
96,bob_public_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
96,bob_shifted_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
97,alice_public_input,88,2,255,0,7.994353436858858,,0,0,1,True,True
97,alice_shifted_input,88,2,255,0,7.994353436858858,,0,0,1,True,True
97,bob_public_input,56,2,255,0,7.994353436858858,,0,0,1,True,True
97,bob_shifted_input,56,2,250,5,7.965784284662087,252,1,0,1,True,True
98,alice_public_input,251,1,255,0,7.994353436858858,,0,0,1,True,True
98,alice_shifted_input,251,1,250,5,7.965784284662087,252,1,0,1,True,True
98,bob_public_input,114,2,255,0,7.994353436858858,,0,0,1,True,True
98,bob_shifted_input,114,2,255,0,7.994353436858858,,0,0,1,True,True
99,alice_public_input,245,5,255,0,7.994353436858858,,0,0,1,True,True
99,alice_shifted_input,245,5,255,0,7.994353436858858,,0,0,1,True,True
99,bob_public_input,111,1,255,0,7.994353436858858,,0,0,1,True,True
99,bob_shifted_input,111,1,255,0,7.994353436858858,,0,0,1,True,True
100,alice_public_input,61,1,255,0,7.994353436858858,,0,0,1,True,True
100,alice_shifted_input,61,1,250,5,7.965784284662087,252,1,0,1,True,True
100,bob_public_input,70,10,255,0,7.994353436858858,,0,0,1,True,True
100,bob_shifted_input,70,10,225,30,7.813781191217037,227,1,0,1,True,True
101,alice_public_input,153,1,255,0,7.994353436858858,,0,0,1,True,True
101,alice_shifted_input,153,1,255,0,7.994353436858858,,0,0,1,True,True
101,bob_public_input,138,2,255,0,7.994353436858858,,0,0,1,True,True
101,bob_shifted_input,138,2,250,5,7.965784284662087,252,1,0,1,True,True
102,alice_public_input,237,1,250,5,7.965784284662087,252,1,0,1,True,True
102,alice_shifted_input,237,1,255,0,7.994353436858858,,0,0,1,True,True
102,bob_public_input,185,5,250,5,7.965784284662087,252,1,0,1,True,True
102,bob_shifted_input,185,5,255,0,7.994353436858858,,0,0,1,True,True
103,alice_public_input,110,10,125,130,6.965784284662087,127,2,0,2,False,True
103,alice_shifted_input,110,10,255,0,7.994353436858858,,0,0,1,True,True
103,bob_public_input,82,2,125,130,6.965784284662087,127,2,0,2,False,True
103,bob_shifted_input,82,2,125,130,6.965784284662087,127,2,0,2,False,True
104,alice_public_input,158,2,250,5,7.965784284662087,252,1,0,1,True,True
104,alice_shifted_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
104,bob_public_input,58,2,250,5,7.965784284662087,252,1,0,1,True,True
104,bob_shifted_input,58,2,255,0,7.994353436858858,,0,0,1,True,True
105,alice_public_input,217,1,255,0,7.994353436858858,,0,0,1,True,True
105,alice_shifted_input,217,1,250,5,7.965784284662087,252,1,0,1,True,True
105,bob_public_input,255,5,255,0,7.994353436858858,,0,0,1,True,True
105,bob_shifted_input,255,5,255,0,7.994353436858858,,0,0,1,True,True
106,alice_public_input,141,1,255,0,7.994353436858858,,0,0,1,True,True
106,alice_shifted_input,141,1,255,0,7.994353436858858,,0,0,1,True,True
106,bob_public_input,133,1,255,0,7.994353436858858,,0,0,1,True,True
106,bob_shifted_input,133,1,255,0,7.994353436858858,,0,0,1,True,True
107,alice_public_input,51,1,250,5,7.965784284662087,252,1,0,1,True,True
107,alice_shifted_input,51,1,250,5,7.965784284662087,252,1,0,1,True,True
107,bob_public_input,41,1,125,130,6.965784284662087,127,2,0,2,False,True
107,bob_shifted_input,41,1,255,0,7.994353436858858,,0,0,1,True,True
108,alice_public_input,199,1,250,5,7.965784284662087,252,1,0,1,True,True
108,alice_shifted_input,199,1,250,5,7.965784284662087,252,1,0,1,True,True
108,bob_public_input,45,5,125,130,6.965784284662087,127,2,0,2,False,True
108,bob_shifted_input,45,5,250,5,7.965784284662087,252,1,0,1,True,True
109,alice_public_input,252,2,125,130,6.965784284662087,127,2,0,3,False,True
109,alice_shifted_input,252,2,125,130,6.965784284662087,127,2,0,3,False,True
109,bob_public_input,200,50,250,5,7.965784284662087,252,1,0,1,True,True
109,bob_shifted_input,200,50,125,130,6.965784284662087,127,2,0,2,False,True
110,alice_public_input,50,50,255,0,7.994353436858858,,0,0,1,True,True
110,alice_shifted_input,50,50,250,5,7.965784284662087,252,1,0,1,True,True
110,bob_public_input,73,1,255,0,7.994353436858858,,0,0,1,True,True
110,bob_shifted_input,73,1,255,0,7.994353436858858,,0,0,1,True,True
111,alice_public_input,234,2,255,0,7.994353436858858,,0,0,1,True,True
111,alice_shifted_input,234,2,250,5,7.965784284662087,252,1,0,1,True,True
111,bob_public_input,152,2,255,0,7.994353436858858,,0,0,1,True,True
111,bob_shifted_input,152,2,250,5,7.965784284662087,252,1,0,1,True,True
112,alice_public_input,115,5,255,0,7.994353436858858,,0,0,1,True,True
112,alice_shifted_input,115,5,250,5,7.965784284662087,252,1,0,1,True,True
112,bob_public_input,241,1,255,0,7.994353436858858,,0,0,1,True,True
112,bob_shifted_input,241,1,250,5,7.965784284662087,252,1,0,1,True,True
113,alice_public_input,109,1,255,0,7.994353436858858,,0,0,1,True,True
113,alice_shifted_input,109,1,250,5,7.965784284662087,252,1,0,1,True,True
113,bob_public_input,123,1,255,0,7.994353436858858,,0,0,1,True,True
113,bob_shifted_input,123,1,255,0,7.994353436858858,,0,0,1,True,True
114,alice_public_input,149,1,250,5,7.965784284662087,252,1,0,1,True,True
114,alice_shifted_input,149,1,255,0,7.994353436858858,,0,0,1,True,True
114,bob_public_input,195,5,250,5,7.965784284662087,252,1,0,1,True,True
114,bob_shifted_input,195,5,250,5,7.965784284662087,252,1,0,1,True,True
115,alice_public_input,229,1,255,0,7.994353436858858,,0,0,1,True,True
115,alice_shifted_input,229,1,250,5,7.965784284662087,252,1,0,1,True,True
115,bob_public_input,242,2,255,0,7.994353436858858,,0,0,1,True,True
115,bob_shifted_input,242,2,250,5,7.965784284662087,252,1,0,1,True,True
116,alice_public_input,20,10,255,0,7.994353436858858,,0,0,1,True,True
116,alice_shifted_input,20,10,125,130,6.965784284662087,127,2,0,2,False,True
116,bob_public_input,10,10,255,0,7.994353436858858,,0,0,1,True,True
116,bob_shifted_input,10,10,255,0,7.994353436858858,,0,0,1,True,True
117,alice_public_input,204,2,250,5,7.965784284662087,252,1,0,1,True,True
117,alice_shifted_input,204,2,255,0,7.994353436858858,,0,0,1,True,True
117,bob_public_input,212,2,125,130,6.965784284662087,127,2,0,2,False,True
117,bob_shifted_input,212,2,250,5,7.965784284662087,252,1,0,1,True,True
118,alice_public_input,243,1,255,0,7.994353436858858,,0,0,1,True,True
118,alice_shifted_input,243,1,250,5,7.965784284662087,252,1,0,1,True,True
118,bob_public_input,230,10,255,0,7.994353436858858,,0,0,1,True,True
118,bob_shifted_input,230,10,250,5,7.965784284662087,252,1,0,1,True,True
119,alice_public_input,78,2,250,5,7.965784284662087,252,1,0,1,True,True
119,alice_shifted_input,78,2,250,5,7.965784284662087,252,1,0,1,True,True
119,bob_public_input,203,1,250,5,7.965784284662087,252,1,0,1,True,True
119,bob_shifted_input,203,1,255,0,7.994353436858858,,0,0,1,True,True
120,alice_public_input,247,1,250,5,7.965784284662087,252,1,0,1,True,True
120,alice_shifted_input,247,1,125,130,6.965784284662087,127,2,0,2,False,True
120,bob_public_input,215,5,250,5,7.965784284662087,252,1,0,1,True,True
120,bob_shifted_input,215,5,250,5,7.965784284662087,252,1,0,1,True,True
121,alice_public_input,35,5,255,0,7.994353436858858,,0,0,1,True,True
121,alice_shifted_input,35,5,250,5,7.965784284662087,252,1,0,1,True,True
121,bob_public_input,172,2,255,0,7.994353436858858,,0,0,1,True,True
121,bob_shifted_input,172,2,250,5,7.965784284662087,252,1,0,1,True,True
122,alice_public_input,155,5,250,5,7.965784284662087,252,1,0,1,True,True
122,alice_shifted_input,155,5,255,0,7.994353436858858,,0,0,1,True,True
122,bob_public_input,160,10,250,5,7.965784284662087,252,1,0,1,True,True
122,bob_shifted_input,160,10,255,0,7.994353436858858,,0,0,1,True,True
123,alice_public_input,118,2,125,130,6.965784284662087,127,2,0,2,False,True
123,alice_shifted_input,118,2,255,0,7.994353436858858,,0,0,1,True,True
123,bob_public_input,21,1,250,5,7.965784284662087,252,1,0,1,True,True
123,bob_shifted_input,21,1,255,0,7.994353436858858,,0,0,1,True,True
124,alice_public_input,115,5,255,0,7.994353436858858,,0,0,1,True,True
124,alice_shifted_input,115,5,255,0,7.994353436858858,,0,0,1,True,True
124,bob_public_input,70,10,255,0,7.994353436858858,,0,0,1,True,True
124,bob_shifted_input,70,10,255,0,7.994353436858858,,0,0,1,True,True
125,alice_public_input,10,10,125,130,6.965784284662087,127,2,0,2,False,True
125,alice_shifted_input,10,10,250,5,7.965784284662087,252,1,0,1,True,True
125,bob_public_input,151,1,250,5,7.965784284662087,252,1,0,1,True,True
125,bob_shifted_input,151,1,255,0,7.994353436858858,,0,0,1,True,True
126,alice_public_input,218,2,125,130,6.965784284662087,127,2,0,2,False,True
126,alice_shifted_input,218,2,250,5,7.965784284662087,252,1,0,1,True,True
126,bob_public_input,3,1,250,5,7.965784284662087,252,1,0,2,False,True
126,bob_shifted_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
127,alice_public_input,189,1,250,5,7.965784284662087,252,1,0,1,True,True
127,alice_shifted_input,189,1,255,0,7.994353436858858,,0,0,1,True,True
127,bob_public_input,243,1,250,5,7.965784284662087,252,1,0,1,True,True
127,bob_shifted_input,243,1,250,5,7.965784284662087,252,1,0,1,True,True
128,alice_public_input,171,1,250,5,7.965784284662087,252,1,0,1,True,True
128,alice_shifted_input,171,1,125,130,6.965784284662087,127,2,0,2,False,True
128,bob_public_input,29,1,250,5,7.965784284662087,252,1,0,1,True,True
128,bob_shifted_input,29,1,255,0,7.994353436858858,,0,0,1,True,True
129,alice_public_input,125,125,250,5,7.965784284662087,252,1,0,1,True,True
129,alice_shifted_input,125,125,250,5,7.965784284662087,252,1,0,1,True,True
129,bob_public_input,152,2,125,130,6.965784284662087,127,2,0,2,False,True
129,bob_shifted_input,152,2,125,130,6.965784284662087,127,2,0,2,False,True
130,alice_public_input,94,2,250,5,7.965784284662087,252,1,0,1,True,True
130,alice_shifted_input,94,2,125,130,6.965784284662087,127,2,0,2,False,True
130,bob_public_input,102,2,250,5,7.965784284662087,252,1,0,1,True,True
130,bob_shifted_input,102,2,250,5,7.965784284662087,252,1,0,1,True,True
131,alice_public_input,210,10,250,5,7.965784284662087,252,1,0,1,True,True
131,alice_shifted_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
131,bob_public_input,45,5,250,5,7.965784284662087,252,1,0,1,True,True
131,bob_shifted_input,45,5,255,0,7.994353436858858,,0,0,1,True,True
132,alice_public_input,39,1,255,0,7.994353436858858,,0,0,1,True,True
132,alice_shifted_input,39,1,125,130,6.965784284662087,127,2,0,2,False,True
132,bob_public_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
132,bob_shifted_input,211,1,250,5,7.965784284662087,252,1,0,1,True,True
133,alice_public_input,91,1,250,5,7.965784284662087,252,1,0,1,True,True
133,alice_shifted_input,91,1,250,5,7.965784284662087,252,1,0,1,True,True
133,bob_public_input,130,10,250,5,7.965784284662087,252,1,0,1,True,True
133,bob_shifted_input,130,10,255,0,7.994353436858858,,0,0,1,True,True
134,alice_public_input,220,10,250,5,7.965784284662087,252,1,0,1,True,True
134,alice_shifted_input,220,10,255,0,7.994353436858858,,0,0,1,True,True
134,bob_public_input,165,5,250,5,7.965784284662087,252,1,0,1,True,True
134,bob_shifted_input,165,5,255,0,7.994353436858858,,0,0,1,True,True
135,alice_public_input,180,10,255,0,7.994353436858858,,0,0,1,True,True
135,alice_shifted_input,180,10,125,130,6.965784284662087,127,2,0,2,False,True
135,bob_public_input,200,50,255,0,7.994353436858858,,0,0,1,True,True
135,bob_shifted_input,200,50,255,0,7.994353436858858,,0,0,1,True,True
136,alice_public_input,208,2,125,130,6.965784284662087,127,0,0,2,False,True
136,alice_shifted_input,208,2,255,0,7.994353436858858,,0,0,1,True,True
136,bob_public_input,226,2,250,5,7.965784284662087,252,1,0,1,True,True
136,bob_shifted_input,226,2,255,0,7.994353436858858,,0,0,1,True,True
137,alice_public_input,164,2,250,5,7.965784284662087,252,1,0,1,True,True
137,alice_shifted_input,164,2,255,0,7.994353436858858,,0,0,1,True,True
137,bob_public_input,75,25,250,5,7.965784284662087,252,1,0,1,True,True
137,bob_shifted_input,75,25,125,130,6.965784284662087,127,2,0,2,False,True
138,alice_public_input,57,1,255,0,7.994353436858858,,0,0,1,True,True
138,alice_shifted_input,57,1,255,0,7.994353436858858,,0,0,1,True,True
138,bob_public_input,112,2,255,0,7.994353436858858,,0,0,1,True,True
138,bob_shifted_input,112,2,250,5,7.965784284662087,252,1,0,1,True,True
139,alice_public_input,79,1,250,5,7.965784284662087,252,1,0,1,True,True
139,alice_shifted_input,79,1,255,0,7.994353436858858,,0,0,1,True,True
139,bob_public_input,211,1,10,245,3.321928094887362,12,0,0,25,False,True
139,bob_shifted_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
140,alice_public_input,252,2,250,5,7.965784284662087,252,1,0,2,False,True
140,alice_shifted_input,252,2,255,0,7.994353436858858,,0,0,1,True,True
140,bob_public_input,171,1,125,130,6.965784284662087,127,2,0,2,False,True
140,bob_shifted_input,171,1,255,0,7.994353436858858,,0,0,1,True,True
141,alice_public_input,154,2,125,130,6.965784284662087,127,2,0,2,False,True
141,alice_shifted_input,154,2,125,130,6.965784284662087,127,2,0,2,False,True
141,bob_public_input,181,1,250,5,7.965784284662087,252,1,0,1,True,True
141,bob_shifted_input,181,1,10,245,3.321928094887362,12,25,0,25,False,True
142,alice_public_input,70,10,250,5,7.965784284662087,252,1,0,1,True,True
142,alice_shifted_input,70,10,250,5,7.965784284662087,252,1,0,1,True,True
142,bob_public_input,151,1,125,130,6.965784284662087,127,2,0,2,False,True
142,bob_shifted_input,151,1,255,0,7.994353436858858,,0,0,1,True,True
143,alice_public_input,201,1,255,0,7.994353436858858,,0,0,1,True,True
143,alice_shifted_input,201,1,125,130,6.965784284662087,127,2,0,2,False,True
143,bob_public_input,30,10,255,0,7.994353436858858,,0,0,1,True,True
143,bob_shifted_input,30,10,250,5,7.965784284662087,252,1,0,1,True,True
144,alice_public_input,237,1,255,0,7.994353436858858,,0,0,1,True,True
144,alice_shifted_input,237,1,125,130,6.965784284662087,127,2,0,2,False,True
144,bob_public_input,196,2,255,0,7.994353436858858,,0,0,1,True,True
144,bob_shifted_input,196,2,255,0,7.994353436858858,,0,0,1,True,True
145,alice_public_input,183,1,125,130,6.965784284662087,127,2,0,2,False,True
145,alice_shifted_input,183,1,125,130,6.965784284662087,127,2,0,2,False,True
145,bob_public_input,70,10,250,5,7.965784284662087,252,1,0,1,True,True
145,bob_shifted_input,70,10,255,0,7.994353436858858,,0,0,1,True,True
146,alice_public_input,118,2,250,5,7.965784284662087,252,1,0,1,True,True
146,alice_shifted_input,118,2,255,0,7.994353436858858,,0,0,1,True,True
146,bob_public_input,38,2,250,5,7.965784284662087,252,1,0,1,True,True
146,bob_shifted_input,38,2,250,5,7.965784284662087,252,1,0,1,True,True
147,alice_public_input,153,1,255,0,7.994353436858858,,0,0,1,True,True
147,alice_shifted_input,153,1,250,5,7.965784284662087,252,1,0,1,True,True
147,bob_public_input,78,2,255,0,7.994353436858858,,0,0,1,True,True
147,bob_shifted_input,78,2,255,0,7.994353436858858,,0,0,1,True,True
148,alice_public_input,87,1,250,5,7.965784284662087,252,1,0,1,True,True
148,alice_shifted_input,87,1,250,5,7.965784284662087,252,1,0,1,True,True
148,bob_public_input,56,2,250,5,7.965784284662087,252,1,0,1,True,True
148,bob_shifted_input,56,2,250,5,7.965784284662087,252,1,0,1,True,True
149,alice_public_input,66,2,125,130,6.965784284662087,127,2,0,2,False,True
149,alice_shifted_input,66,2,255,0,7.994353436858858,,0,0,1,True,True
149,bob_public_input,241,1,250,5,7.965784284662087,252,1,0,1,True,True
149,bob_shifted_input,241,1,125,130,6.965784284662087,127,2,0,2,False,True
150,alice_public_input,99,1,250,5,7.965784284662087,252,1,0,1,True,True
150,alice_shifted_input,99,1,125,130,6.965784284662087,127,2,0,2,False,True
150,bob_public_input,194,2,250,5,7.965784284662087,252,1,0,1,True,True
150,bob_shifted_input,194,2,125,130,6.965784284662087,127,2,0,2,False,True
151,alice_public_input,196,2,255,0,7.994353436858858,,0,0,1,True,True
151,alice_shifted_input,196,2,125,130,6.965784284662087,127,2,0,2,False,True
151,bob_public_input,127,1,255,0,7.994353436858858,,0,0,1,True,True
151,bob_shifted_input,127,1,250,5,7.965784284662087,252,1,0,1,True,True
152,alice_public_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
152,alice_shifted_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
152,bob_public_input,143,1,255,0,7.994353436858858,,0,0,1,True,True
152,bob_shifted_input,143,1,255,0,7.994353436858858,,0,0,1,True,True
153,alice_public_input,22,2,250,5,7.965784284662087,252,1,0,1,True,True
153,alice_shifted_input,22,2,250,5,7.965784284662087,252,1,0,1,True,True
153,bob_public_input,216,2,250,5,7.965784284662087,252,1,0,1,True,True
153,bob_shifted_input,216,2,50,205,5.643856189774724,52,5,0,5,False,True
154,alice_public_input,111,1,10,245,3.321928094887362,12,0,0,25,False,True
154,alice_shifted_input,111,1,255,0,7.994353436858858,,0,0,1,True,True
154,bob_public_input,185,5,250,5,7.965784284662087,252,1,0,1,True,True
154,bob_shifted_input,185,5,255,0,7.994353436858858,,0,0,1,True,True
155,alice_public_input,126,2,255,0,7.994353436858858,,0,0,1,True,True
155,alice_shifted_input,126,2,125,130,6.965784284662087,127,2,0,2,False,True
155,bob_public_input,215,5,255,0,7.994353436858858,,0,0,1,True,True
155,bob_shifted_input,215,5,250,5,7.965784284662087,252,1,0,1,True,True
156,alice_public_input,171,1,255,0,7.994353436858858,,0,0,1,True,True
156,alice_shifted_input,171,1,250,5,7.965784284662087,252,1,0,1,True,True
156,bob_public_input,121,1,255,0,7.994353436858858,,0,0,1,True,True
156,bob_shifted_input,121,1,125,130,6.965784284662087,127,0,0,2,False,True
157,alice_public_input,94,2,255,0,7.994353436858858,,0,0,1,True,True
